접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명
2024,11260,중랑구,10100,면목동,1,대지,1543,0,한양수자인사가정파크,20241021,104000,84.989,0,3,,,2019,아파트,중개거래,서울 중랑구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,46500,54.97,28,2,,,2024,연립다세대,직거래,
2024,11545,금천구,10200,독산동,1,대지,1093,4,한신아파트,20241021,42000,89.46,0,7,,,1991,아파트,중개거래,경기 고양시 일산동구
2024,11200,성동구,11200,금호동4가,1,대지,800,0,대우,20241021,189000,114.71,0,13,,,2001,아파트,중개거래,서울 강남구
2024,11320,도봉구,10700,창동,1,대지,814,0,대우그린,20241021,62000,59.97,0,10,,,2000,아파트,중개거래,"경기 구리시, 서울 도봉구"
2024,11320,도봉구,10700,창동,1,대지,814,0,대우그린,20241021,75500,84.93,0,6,,,2000,아파트,중개거래,서울 도봉구
2024,11410,서대문구,11100,홍제동,1,대지,471,0,금호어울림,20241021,97000,84.949,0,4,,,2016,아파트,중개거래,서울 서대문구
2024,11320,도봉구,10500,쌍문동,1,대지,460,91,대우그린빌리지,20241021,16500,59.55,41,4,,,1997,연립다세대,중개거래,"서울 강북구, 서울 도봉구"
2024,11440,마포구,11400,창전동,1,대지,6,160,한라맨션,20241021,34000,63.18,28,4,,,1991,연립다세대,중개거래,서울 영등포구
2024,11200,성동구,11300,옥수동,1,대지,220,1,한남하이츠,20241021,380000,177.16,0,10,,,1982,아파트,중개거래,서울 성동구
2024,11260,중랑구,10100,면목동,1,대지,1502,0,현대,20241021,61750,72.63,0,3,,,1994,아파트,중개거래,서울 중랑구
2024,11440,마포구,11100,신수동,1,대지,250,16,한강지오빌,20241021,24000,20.5,13,5,,,2016,연립다세대,중개거래,서울 마포구
2024,11590,동작구,10400,본동,1,대지,150,0,한강쌍용,20241021,90000,59.64,0,6,,,1999,아파트,직거래,
2024,11260,중랑구,10100,면목동,1,대지,1502,0,현대,20241021,71000,84.99,0,10,,,1994,아파트,중개거래,서울 중랑구
2024,11500,강서구,10100,염창동,1,대지,293,0,한강동아,20241021,145000,114.78,0,13,,,1998,아파트,중개거래,서울 강서구
2024,11560,영등포구,11500,당산동5가,1,대지,12,0,당산효성1차,20241021,110000,59.85,0,16,,,1999,아파트,중개거래,서울 영등포구
2024,11620,관악구,10100,봉천동,1,대지,725,4,하우피스오피스텔,20241021,12500,27.38,35.8,4,,,2003,오피스텔,중개거래,서울 동작구
2024,11440,마포구,11100,신수동,1,대지,453,0,대원칸타빌,20241021,148000,117.183,0,10,,,2004,아파트,중개거래,서울 마포구
2024,11320,도봉구,10500,쌍문동,1,대지,75,50,하나아트빌리지,20241021,18000,50.52,21,2,,,2002,연립다세대,중개거래,서울 도봉구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,42500,50.48,25,2,,,2024,연립다세대,직거래,
2024,11650,서초구,10700,반포동,1,대지,60,4,반포미도,20241021,283000,84.96,0,7,,,1987,아파트,중개거래,"경기 성남시 분당구, 서울 서초구"
2024,11230,동대문구,10900,휘경동,1,대지,286,181,(286-181),20241021,35000,29.99,26,4,,,2003,연립다세대,직거래,
2024,11230,동대문구,10900,휘경동,1,대지,286,144,(286-144),20241021,6000,11.34,11,1,,,2008,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,42350,50.89,26,1,,,2024,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,43250,50.89,26,5,,,2024,연립다세대,직거래,
2024,11440,마포구,10800,대흥동,1,대지,802,0,대흥동세양,20241021,104500,84.6,0,2,,,2000,아파트,중개거래,서울 마포구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,46700,54.97,28,4,,,2024,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,48000,58.63,30,2,,,2024,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,43050,50.89,26,2,,,2024,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,48300,58.63,30,3,,,2024,연립다세대,직거래,
2024,11590,동작구,10200,상도동,1,대지,7,12,케이디아이빌A동,20241021,16300,52.26,24,-1,,,2003,연립다세대,중개거래,서울 관악구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,48300,58.63,30,4,,,2024,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,43250,50.89,26,4,,,2024,연립다세대,직거래,
2024,11200,성동구,12200,용답동,1,대지,121,0,청계 SK VIEW,20241021,93668,59.81,0,22,분양권,,0,아파트,직거래,
2024,11740,강동구,10900,천호동,1,대지,425,3,천호역 한강 푸르지오시티,20241021,17350,26.27,37.38,10,,,2015,오피스텔,중개거래,서울 강동구
2024,11740,강동구,10900,천호동,1,대지,425,3,천호역 한강 푸르지오시티,20241021,17300,25.24,35.91,22,,,2015,오피스텔,중개거래,서울 강동구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,47250,58.63,30,1,,,2024,연립다세대,직거래,
2024,11230,동대문구,10200,용두동,1,대지,104,3,동대문 푸르지오시티,20241021,18000,23.47,31.87,16,,,null,오피스텔,중개거래,서울 동대문구
2024,11680,강남구,10600,대치동,1,대지,890,59,선릉역 롯데골드로즈2,20241021,31000,39.16,54.68,12,,,2004,오피스텔,중개거래,서울 강남구
2024,11680,강남구,10600,대치동,1,대지,670,0,동부센트레빌,20241021,480000,145.83,0,23,,,2005,아파트,중개거래,서울 강남구
2024,11350,노원구,10500,상계동,1,대지,397,18,진주빌라B,20241021,18300,36.38,31,1,,,1991,연립다세대,중개거래,서울 노원구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,43250,50.89,26,3,,,2024,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,46850,56.59,28,3,,,2024,연립다세대,직거래,
2024,11215,광진구,10300,구의동,1,대지,204,16,현대아트빌라(204-16),20241021,39700,67.08,33,3,,,1997,연립다세대,중개거래,서울 광진구
2024,11290,성북구,13600,하월곡동,1,대지,64,0,동부주택,20241021,50000,79.99,61,2,,,1987,연립다세대,직거래,
2024,11530,구로구,10200,구로동,1,대지,685,124,중앙하이츠,20241021,65000,79.97,0,10,,,1987,아파트,중개거래,서울 구로구
2024,11740,강동구,10800,성내동,1,대지,434,4,중명,20241021,50000,84.58,0,6,,,1999,아파트,직거래,
2024,11710,송파구,10400,송파동,1,대지,180,5,중대빌라,20241021,12500,36.54,27,-1,,,1990,연립다세대,직거래,
2024,11380,은평구,11000,증산동,1,대지,250,0,DMC월드,20241021,80000,83.151,0,17,,,2002,아파트,중개거래,서울 은평구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,43300,51.15,26,4,,,2024,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,42350,51.15,26,1,,,2024,연립다세대,직거래,
2024,11620,관악구,10100,봉천동,1,대지,900,97,동아빌라10차,20241021,35000,63.23,27,3,,,2001,연립다세대,중개거래,서울 관악구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,43300,51.15,26,5,,,2024,연립다세대,직거래,
2024,11545,금천구,10200,독산동,1,대지,883,11,GS프라임,20241021,36000,45.47,28,5,,,2020,연립다세대,중개거래,서울 금천구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,43300,51.15,26,3,,,2024,연립다세대,직거래,
2024,11260,중랑구,10200,상봉동,1,대지,126,52,정원팰리스,20241021,39500,55.6,33,3,,,2015,연립다세대,중개거래,"서울 동대문구, 서울 중랑구"
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,46850,56.59,28,4,,,2024,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,45900,56.59,28,1,,,2024,연립다세대,직거래,
2024,11290,성북구,13300,정릉동,1,대지,809,0,정릉중앙하이츠아파트,20241021,44000,84.31,0,18,,,1999,아파트,직거래,
2024,11230,동대문구,10400,전농동,1,대지,687,0,전농동신성미소지움,20241021,119500,112.874,0,4,,,2005,아파트,중개거래,서울 동대문구
2024,11710,송파구,11400,마천동,1,대지,311,59,동진빌라,20241021,33000,24.97,17,3,,,2006,연립다세대,중개거래,서울 송파구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,46600,56.59,28,2,,,2024,연립다세대,직거래,
2024,11590,동작구,10500,흑석동,,,,,,20241021,135000,43.3,96,,,,1959,단독다가구,중개거래,서울 동작구
2024,11305,강북구,10300,수유동,1,대지,391,10,인성하이츠빌라,20241021,15000,38.24,20,3,,,1992,연립다세대,중개거래,서울 강북구
2024,11410,서대문구,12000,남가좌동,1,대지,387,0,디엠씨엘가,20241021,33000,30.36,0,8,,,2017,아파트,중개거래,서울 관악구
2024,11200,성동구,11000,금호동2가,,,,,,20241021,149200,243.03,152,,,,1971,단독다가구,중개거래,서울 성동구
2024,11380,은평구,11400,진관동,1,대지,100,1,은평헤스티아 2차,20241021,10800,23.19,35.67,4,,,null,오피스텔,중개거래,서울 은평구
2024,11320,도봉구,10500,쌍문동,1,대지,137,89,라동,20241021,14900,44.1,40,1,,,1975,연립다세대,중개거래,서울 도봉구
2024,11230,동대문구,10600,장안동,1,대지,445,2,SB팰리스,20241021,34000,43.81,25,4,,,2015,연립다세대,중개거래,서울 동대문구
2024,11260,중랑구,10200,상봉동,1,대지,1,0,건영1,20241021,61800,84.96,0,25,,,1997,아파트,중개거래,서울 중랑구
2024,11410,서대문구,10300,합동,1,대지,116,0,SK리쳄블,20241021,22000,34.22,46.81,3,,,2005,오피스텔,중개거래,서울 동대문구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,43100,51.15,26,2,,,2024,연립다세대,직거래,
2024,11290,성북구,13400,길음동,1,대지,1205,0,SMPARK2차,20241021,28000,29.95,15,6,,,2018,연립다세대,중개거래,서울 성북구
2024,11710,송파구,10800,문정동,1,대지,73,5,유진빌리지,20241021,36800,36.45,26,2,,,2016,연립다세대,중개거래,서울 송파구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,46200,55.84,28,3,,,2024,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,44300,52.41,26,3,,,2024,연립다세대,직거래,
2024,11380,은평구,10800,역촌동,1,대지,54,22,호안빌,20241021,35600,53.27,34,5,,,2020,연립다세대,중개거래,서울 은평구
2024,11320,도봉구,10500,쌍문동,1,대지,26,108,백운빌라(26-108),20241021,12800,33.48,25,2,,,1994,연립다세대,중개거래,서울 도봉구
2024,11590,동작구,10200,상도동,1,대지,301,157,라이온골드빌,20241021,32000,59.65,41,3,,,2013,연립다세대,중개거래,서울 동작구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,43450,52.41,26,1,,,2024,연립다세대,직거래,
2024,11545,금천구,10200,독산동,1,대지,1131,0,라이프,20241021,47000,84.74,0,1,,,1996,아파트,중개거래,서울 구로구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,44100,52.41,26,2,,,2024,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,44300,52.41,26,5,,,2024,연립다세대,직거래,
2024,11410,서대문구,11100,홍제동,1,대지,461,0,홍제삼성래미안,20241021,71000,60,0,6,,,2001,아파트,중개거래,"서울 서대문구, 서울 용산구"
2024,11230,동대문구,10600,장안동,1,대지,381,1,우민에뜨와르오피스텔,20241021,13900,34.95,67.36,8,,,2009,오피스텔,중개거래,서울 동대문구
2024,11260,중랑구,10100,면목동,1,대지,1077,1,용마한신,20241021,33500,35.44,0,3,,,1990,아파트,중개거래,서울 중랑구
2024,11320,도봉구,10800,도봉동,1,대지,595,0,럭키,20241021,53400,84.86,0,10,,,1992,아파트,중개거래,서울 도봉구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,44300,52.41,26,4,,,2024,연립다세대,직거래,
2024,11470,양천구,10300,신월동,1,대지,480,4,예지보금자리74차,20241021,22000,58.9,0,6,,,2014,아파트,중개거래,서울 양천구
2024,11230,동대문구,10300,제기동,1,대지,294,2,노블하우스(D동),20241021,41000,63.87,35,5,,,2011,연립다세대,중개거래,서울 동대문구
2024,11305,강북구,10300,수유동,1,대지,469,184,예움하우스,20241021,32000,57.62,34,5,,,2015,연립다세대,중개거래,서울 강북구
2024,11620,관악구,10100,봉천동,1,대지,635,385,예민하우스,20241021,61200,51.19,38,5,,,2023,연립다세대,직거래,
2024,11470,양천구,10300,신월동,1,대지,110,11,예담리치빌,20241021,17100,28.48,18,4,,,2017,연립다세대,중개거래,서울 양천구
2024,11560,영등포구,11800,도림동,1,대지,821,0,영등포아트자이,20241021,117000,84.854,0,10,,,2014,아파트,중개거래,서울 영등포구
2024,11410,서대문구,11900,북가좌동,1,대지,3,101,로운힐(A동),20241021,29000,50.96,25,2,,,2018,연립다세대,중개거래,서울 서대문구
2024,11560,영등포구,10300,영등포동2가,1,대지,94,116,여의도 리브하임,20241021,23000,19.015,20.9021,6,,,2022,오피스텔,직거래,
2024,11620,관악구,10200,신림동,1,대지,306,1,삼성그린타운(306-1),20241021,35000,74.35,37,2,,,1999,연립다세대,중개거래,"서울 강남구, 서울 마포구"
2024,11680,강남구,10500,삼성동,1,대지,16,2,삼성동힐스테이트 1단지,20241021,237000,84.236,0,1,,,2008,아파트,중개거래,서울 강남구
2024,11215,광진구,10500,자양동,1,대지,16,6,리치빌-10,20241021,12000,12.54,10,2,,,2012,연립다세대,중개거래,서울 광진구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,46700,54.97,28,3,,,2024,연립다세대,직거래,
2024,11380,은평구,10500,구산동,1,대지,382,0,갈현현대,20241021,56500,84.83,0,6,,,1998,아파트,중개거래,서울 은평구
2024,11500,강서구,10500,마곡동,1,대지,758,4,마곡럭스나인오피스텔,20241021,18000,25.29,35.5,6,,,2016,오피스텔,중개거래,서울 강서구
2024,11500,강서구,10500,마곡동,1,대지,776,2,마곡센트럴대방디엠시티오피스텔,20241021,23000,30.836,44.2908,5,,,2017,오피스텔,중개거래,서울 강서구
2024,11500,강서구,10500,마곡동,1,대지,793,3,마곡에비앙,20241021,12100,18.97,28.22,2,,,2015,오피스텔,중개거래,서울 강서구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,44750,53.74,27,4,,,2024,연립다세대,직거래,
2024,11380,은평구,10400,갈현동,1,대지,275,128,양지,20241021,17000,61.68,51,2,,,1989,연립다세대,중개거래,서울 은평구
2024,11740,강동구,10900,천호동,1,대지,48,22,강남리치빌,20241021,33700,41.46,28,2,,,2012,연립다세대,중개거래,서울 강동구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,45300,55.84,28,1,,,2024,연립다세대,직거래,
2024,11410,서대문구,11600,창천동,1,대지,20,41,아남오피스텔,20241021,15700,28.08,37.49,7,,,2004,오피스텔,중개거래,서울 서대문구
2024,11470,양천구,10200,목동,1,대지,714,17,서경빌라,20241021,32500,63.45,28,5,,,2003,연립다세대,중개거래,서울 양천구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,44750,53.74,27,5,,,2024,연립다세대,직거래,
2024,11320,도봉구,10500,쌍문동,1,대지,69,45,삼익빌라(69-45),20241021,14600,36.96,27,1,,,1990,연립다세대,중개거래,서울 도봉구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,46050,54.19,27,4,,,2024,연립다세대,직거래,
2024,11290,성북구,13600,하월곡동,1,대지,88,510,삼전솔하임3차,20241021,11000,15.62,0,19,,,2013,아파트,중개거래,서울 성북구
2024,11260,중랑구,10400,묵동,1,대지,202,9,신원,20241021,23000,45.51,25,4,,,2010,연립다세대,중개거래,서울 중랑구
2024,11410,서대문구,11800,홍은동,1,대지,265,107,신영광주택2차,20241021,9500,39.3,20,-1,,,1994,연립다세대,중개거래,서울 서대문구
2024,11470,양천구,10100,신정동,1,대지,329,0,목동신시가지14,20241021,137000,55.02,0,4,,,1987,아파트,중개거래,서울 양천구
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,46000,55.84,28,2,,,2024,연립다세대,직거래,
2024,11470,양천구,10300,신월동,1,대지,981,2,신목동비바힐스,20241021,49710,64.64,0,14,,,2023,아파트,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,46050,54.19,27,5,,,2024,연립다세대,직거래,
2024,11305,강북구,10100,미아동,1,대지,1378,0,다드림13차,20241021,45100,54.19,27,1,,,2024,연립다세대,직거래,
2024,11680,강남구,10800,논현동,1,대지,22,0,신동아(22),20241021,173800,84.52,0,10,,,1997,아파트,중개거래,서울 강남구
